"path","artifact_class","physical_owner","proposed_module","audit_state"
"internal/endpoint/text_publisher_retained_setup_linux_race_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_publisher_retained_setup_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_publisher_source_retirement_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_publisher_start_linux.go","production-go","internal/endpoint","publication-discovery","first-source-pass"
"internal/endpoint/text_publisher_start_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_publisher_withdraw_linux.go","production-go","internal/endpoint","publication-discovery","first-source-pass"
"internal/endpoint/text_publisher_withdraw_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_qualification_reserve_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_read_result_network_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_reader_context_observation_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_reader_process_observation_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_recovery_early_delivery_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_registration_lifetime_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_resolution.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_resolution_lifetime_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_resolution_network_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_responder_boundary_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_responder_network_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_responder_prefix.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_responder_prefix_lifecycle.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_responder_prefix_lifecycle_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_responder_source.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_role_durable_state_capture_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_role_durable_state_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_role_observation_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_role_process_child_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_role_process_controller_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_runtime_state_linux.go","production-go","internal/endpoint","endpoint-admission","first-source-pass"
"internal/endpoint/text_runtime_state_nonlinux.go","production-go","internal/endpoint","endpoint-admission","first-source-pass"
"internal/endpoint/text_service_acquisition_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_service_binding.go","production-go","internal/endpoint","service-connection","behavior-source-traced"
"internal/endpoint/text_service_custody_terminal_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_service_publisher_linux.go","production-go","internal/endpoint","service-connection","first-source-pass"
"internal/endpoint/text_service_reader_linux.go","production-go","internal/endpoint","service-connection","behavior-source-traced"
"internal/endpoint/text_service_recovery_authority_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_service_recovery_integration_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_service_recovery_test_owner_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_service_route_recovery.go","production-go","internal/endpoint","service-connection","first-source-pass"
"internal/endpoint/text_service_stream.go","production-go","internal/endpoint","service-connection","behavior-source-traced"
"internal/endpoint/text_service_stream_close_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_service_stream_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_service_workers_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_service_workload_linux.go","production-go","internal/endpoint","confined-application","first-source-pass"
"internal/endpoint/text_source_lifecycle.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_source_lifecycle_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_source_operations.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_source_operations_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_source_prefix.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_source_reopen.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_source_separation.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_source_state.go","production-go","internal/endpoint","client-path","first-source-pass"
"internal/endpoint/text_token_presentation_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_token_receipt_oracle_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_token_transfer.go","production-go","internal/endpoint","permission-issuance","behavior-source-traced"
"internal/endpoint/text_worker_attachment_linux.go","production-go","internal/endpoint","confined-application","first-source-pass"
"internal/endpoint/text_worker_attachment_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_cleanup_linux.go","production-go","internal/endpoint","confined-application","first-source-pass"
"internal/endpoint/text_worker_cleanup_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_composition_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_escape_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_grant_linux.go","production-go","internal/endpoint","confined-application","first-source-pass"
"internal/endpoint/text_worker_grant_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_hostile_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_initialization_linux.go","production-go","internal/endpoint","confined-application","first-source-pass"
"internal/endpoint/text_worker_initialization_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_launch_linux.go","production-go","internal/endpoint","confined-application","first-source-pass"
"internal/endpoint/text_worker_launch_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_lifetime_linux.go","production-go","internal/endpoint","confined-application","first-source-pass"
"internal/endpoint/text_worker_lifetime_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_network_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_network_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_parent_linux.go","production-go","internal/endpoint","confined-application","first-source-pass"
"internal/endpoint/text_worker_parent_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_process_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_progress_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_recovery_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/text_worker_refresh_installed_linux_test.go","go-test","internal/endpoint","","unreviewed"
"internal/endpoint/tokenjournal/doc.go","production-go","internal/endpoint/tokenjournal","permission-issuance","first-source-pass"
